"country","scenario","species","mgmt","animal","cohort","feed","variable","units","y_2014","y_2015","y_2016","y_2017","y_2018"
0,0,"sheep","grassland","dairy","RF","GRASSLEGH",0,0,"10.4","10.4","10.4","10.4","10.4"
0,0,"sheep","grassland","dairy","RF","ALFALFAH",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","GRAINSIL",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","MAIZESIL",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","WSTRAW",0,0,"15","15","15","15","15"
0,0,"sheep","grassland","dairy","RF","ZSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","MSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","SSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","RSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","BSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","TOPS",0,0,"0.5","0.5","0.5","0.5","0.5"
0,0,"sheep","grassland","dairy","RF","FDDRBEET",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","CORN",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","GRAINS",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","MLSOY",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","MLRAPE",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","MLCTTN",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","BPULP",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","PKEXP",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","MOLASSES",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","MZGLTM",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","MZGLTF",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","GRNBYDRY",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","GRNBYWET",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","CONC",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RF","LEAVES",0,0,"6.2","6.2","6.2","6.2","6.2"
0,0,"sheep","grassland","dairy","RF","GRASSH2",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","GRASSF",0,0,"47","47","47","47","47"
0,0,"sheep","grassland","dairy","AM","GRASSH",0,0,"20.9","20.9","20.9","20.9","20.9"
0,0,"sheep","grassland","dairy","AM","GRASSLEGF",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","GRASSLEGH",0,0,"10.4","10.4","10.4","10.4","10.4"
0,0,"sheep","grassland","dairy","AM","ALFALFAH",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","GRAINSIL",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","MAIZESIL",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","WSTRAW",0,0,"15","15","15","15","15"
0,0,"sheep","grassland","dairy","AM","ZSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","MSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","SSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","RSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","BSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","TOPS",0,0,"0.5","0.5","0.5","0.5","0.5"
0,0,"sheep","grassland","dairy","AM","FDDRBEET",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","CORN",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","GRAINS",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","MLSOY",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","MLRAPE",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","MLCTTN",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","BPULP",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","PKEXP",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","MOLASSES",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","MZGLTM",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","MZGLTF",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","GRNBYDRY",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","GRNBYWET",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","CONC",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","AM","LEAVES",0,0,"6.2","6.2","6.2","6.2","6.2"
0,0,"sheep","grassland","dairy","AM","GRASSH2",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","GRASSF",0,0,"47","47","47","47","47"
0,0,"sheep","grassland","dairy","RM","GRASSH",0,0,"20.9","20.9","20.9","20.9","20.9"
0,0,"sheep","grassland","dairy","RM","GRASSLEGF",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","GRASSLEGH",0,0,"10.4","10.4","10.4","10.4","10.4"
0,0,"sheep","grassland","dairy","RM","ALFALFAH",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","GRAINSIL",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","MAIZESIL",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","WSTRAW",0,0,"15","15","15","15","15"
0,0,"sheep","grassland","dairy","RM","ZSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","MSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","SSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","RSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","BSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","TOPS",0,0,"0.5","0.5","0.5","0.5","0.5"
0,0,"sheep","grassland","dairy","RM","FDDRBEET",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","CORN",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","GRAINS",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","MLSOY",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","MLRAPE",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","MLCTTN",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","BPULP",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","PKEXP",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","MOLASSES",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","MZGLTM",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","MZGLTF",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","GRNBYDRY",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","GRNBYWET",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","CONC",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","RM","LEAVES",0,0,"6.2","6.2","6.2","6.2","6.2"
0,0,"sheep","grassland","dairy","RM","GRASSH2",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","GRASSF",0,0,"47","47","47","47","47"
0,0,"sheep","grassland","dairy","MF","GRASSH",0,0,"20.9","20.9","20.9","20.9","20.9"
0,0,"sheep","grassland","dairy","MF","GRASSLEGF",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","GRASSLEGH",0,0,"10.4","10.4","10.4","10.4","10.4"
0,0,"sheep","grassland","dairy","MF","ALFALFAH",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","GRAINSIL",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","MAIZESIL",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","WSTRAW",0,0,"15","15","15","15","15"
0,0,"sheep","grassland","dairy","MF","ZSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","MSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","SSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","RSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","BSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","TOPS",0,0,"0.5","0.5","0.5","0.5","0.5"
0,0,"sheep","grassland","dairy","MF","FDDRBEET",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","CORN",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","GRAINS",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","MLSOY",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","MLRAPE",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","MLCTTN",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","BPULP",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","PKEXP",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","MOLASSES",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","MZGLTM",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","MZGLTF",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","GRNBYDRY",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","GRNBYWET",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","CONC",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MF","LEAVES",0,0,"6.2","6.2","6.2","6.2","6.2"
0,0,"sheep","grassland","dairy","MF","GRASSH2",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","GRASSF",0,0,"47","47","47","47","47"
0,0,"sheep","grassland","dairy","MM","GRASSH",0,0,"20.9","20.9","20.9","20.9","20.9"
0,0,"sheep","grassland","dairy","MM","GRASSLEGF",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","GRASSLEGH",0,0,"10.4","10.4","10.4","10.4","10.4"
0,0,"sheep","grassland","dairy","MM","ALFALFAH",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","GRAINSIL",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","MAIZESIL",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","WSTRAW",0,0,"15","15","15","15","15"
0,0,"sheep","grassland","dairy","MM","ZSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","MSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","SSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","RSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","BSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","TOPS",0,0,"0.5","0.5","0.5","0.5","0.5"
0,0,"sheep","grassland","dairy","MM","FDDRBEET",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","CORN",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","GRAINS",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","MLSOY",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","MLRAPE",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","MLCTTN",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","BPULP",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","PKEXP",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","MOLASSES",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","MZGLTM",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","MZGLTF",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","GRNBYDRY",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","GRNBYWET",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","CONC",0,0,"0","0","0","0","0"
0,0,"sheep","grassland","dairy","MM","LEAVES",0,0,"6.2","6.2","6.2","6.2","6.2"
0,0,"sheep","grassland","dairy","MM","GRASSH2",0,0,"0","0","0","0","0"
